CRASH DATE,CRASH TIME,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,insights,data
4/14/2021,15:37,39 AVENUE,,,0,0,0,0,0,0,0,0,4407993,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,21:00,AMSTERDAM AVENUE,,,1,0,1,0,0,0,0,0,4408278,Sedan,,,,,
4/16/2021,10:46,ROEBLING STREET,DIVISION AVENUE,,0,0,0,0,0,0,0,0,4408351,Sedan,Bus,,,,
4/14/2021,21:08,MAURICE AVENUE,BORDEN AVENUE,,0,0,0,0,0,0,0,0,4407398,Pick-up Truck,Sedan,,,,
4/15/2021,23:30,DEKALB AVENUE,,,0,0,0,0,0,0,0,0,4407681,Taxi,Taxi,,,,
4/15/2021,12:35,NEW STREET,PARK AVENUE,,1,0,0,0,0,0,1,0,4407828,Sedan,Sedan,,,,
4/15/2021,18:45,MEEKER AVENUE,,,0,0,0,0,0,0,0,0,4407808,Sedan,Sedan,,,,
4/14/2021,16:25,BROADWAY,,,0,0,0,0,0,0,0,0,4408138,Sedan,Sedan,,,,
4/9/2021,13:40,,,832       WESTCHESTER AVENUE,2,0,0,0,0,0,2,0,4408365,Sedan,Sedan,,,,
4/14/2021,9:30,,,3421      OLINVILLE AVENUE,0,0,0,0,0,0,0,0,4408393,Sedan,Sedan,Sedan,Sedan,,
4/16/2021,23:00,HENRY HUDSON PARKWAY,,,0,0,0,0,0,0,0,0,4407880,Sedan,Sedan,,,,
4/15/2021,6:00,GLENMORE AVENUE,SHEFFIELD AVENUE,,0,0,0,0,0,0,0,0,4407745,Bus,Sedan,,,,
4/16/2021,9:10,181 PLACE,144 AVENUE,,0,0,0,0,0,0,0,0,4408064,Sedan,,,,,
4/15/2021,12:10,LEFFERTS BOULEVARD,89 AVENUE,,1,0,1,0,0,0,0,0,4407840,Station Wagon/Sport Utility Vehicle,,,,,
4/15/2021,21:55,ONEIDA AVENUE,EAST 237 STREET,,0,0,0,0,0,0,0,0,4408097,Sedan,Sedan,,,,
4/14/2021,22:30,HORACE HARDING EXPRESSWAY,146 STREET,,2,0,0,0,0,0,2,0,4407980,Sedan,,,,,
4/15/2021,23:00,WALTON AVENUE,,,0,0,0,0,0,0,0,0,4408190,Sedan,,,,,
4/16/2021,23:55,QUEENSBORO BRIDGE UPPER,,,0,0,0,0,0,0,0,0,4407872,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,16:11,LEE AVENUE,MIDDLETON STREET,,0,0,0,0,0,0,0,0,4408355,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,18:00,VAN WYCK EXPWY,,,0,0,0,0,0,0,0,0,4407451,Sedan,Sedan,,,,
4/14/2021,15:13,,,1199      RICHMOND ROAD,0,0,0,0,0,0,0,0,4407340,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,6:06,LONG ISLAND EXPRESSWAY,,,1,0,0,0,0,0,1,0,4407249,Sedan,Sedan,,,,
4/14/2021,15:48,EAST 174 STREET,BATHGATE AVENUE,,3,0,0,0,0,0,3,0,4407511,Sedan,Sedan,,,,
4/15/2021,11:15,,,195-06    HOLLIS AVENUE,0,0,0,0,0,0,0,0,4407561,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,,
4/14/2021,10:20,ROCKAWAY BOULEVARD,BROOKVILLE BOULEVARD,,0,0,0,0,0,0,0,0,4407365,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/14/2021,18:10,,,975       ATLANTIC AVENUE,0,0,0,0,0,0,0,0,4407357,Sedan,Sedan,,,,
4/15/2021,3:30,EAST 125 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,4407530,Sedan,Sedan,,,,
4/15/2021,13:15,69 AVENUE,171 STREET,,1,0,0,0,0,0,1,0,4407675,Sedan,Sedan,,,,
4/11/2021,16:30,ALBANY AVENUE,,,0,0,0,0,0,0,0,0,4408269,Sedan,Sedan,,,,
4/16/2021,0:46,,,225       WEST 12 STREET,0,0,0,0,0,0,0,0,4407855,Sedan,,,,,
4/15/2021,19:45,,,448       BEACH 63 STREET,0,0,0,0,0,0,0,0,4407925,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,11:35,,,1837      BROOKLYN AVENUE,0,0,0,0,0,0,0,0,4407782,Station Wagon/Sport Utility Vehicle,,,,,
4/7/2021,14:24,68 ROAD,80 STREET,,1,0,0,0,0,0,1,0,4408110,Convertible,Pick-up Truck,,,,
4/14/2021,0:00,39 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,4407394,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,21:00,SHORE BOULEVARD,WEST END AVENUE,,1,0,0,0,1,0,0,0,4407426,Sedan,Bike,,,,
4/14/2021,19:50,BAY STREET,TOWNSEND AVENUE,,2,0,0,0,0,0,2,0,4407644,Sedan,Sedan,,,,
4/15/2021,12:25,CORNELIA STREET,IRVING AVENUE,,0,0,0,0,0,0,0,0,4407606,Station Wagon/Sport Utility Vehicle,Box Truck,,,,
4/15/2021,18:10,PENNSYLVANIA AVENUE,BELMONT AVENUE,,0,0,0,0,0,0,0,0,4407730,Sedan,Sedan,,,,
4/14/2021,17:30,DOWNING STREET,32 AVENUE,,0,0,0,0,0,0,0,0,4407907,Station Wagon/Sport Utility Vehicle,,,,,
4/16/2021,6:10,BELT PARKWAY,,,1,0,0,0,0,0,1,0,4407750,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/14/2021,17:00,,,82-66     BROADWAY,0,0,0,0,0,0,0,0,4407437,Bus,Sedan,,,,
4/15/2021,13:45,FLATBUSH AVENUE,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,4407889,Sedan,Sedan,,,,
4/8/2021,12:03,,,45        MAIN STREET,0,0,0,0,0,0,0,0,4407767,Box Truck,Box Truck,,,,
4/14/2021,0:00,83 STREET,,,0,0,0,0,0,0,0,0,4407387,Sedan,,,,,
4/14/2021,7:55,TIFFANY STREET,RANDALL AVENUE,,0,0,0,0,0,0,0,0,4407710,Sedan,Garbage or Refuse,,,,
4/16/2021,13:00,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,4408211,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/16/2021,9:35,BROADWAY,,,1,0,0,0,0,0,1,0,4408020,Moped,,,,,
4/14/2021,12:35,STATEN ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,4407588,Motorcycle,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,17:25,MELROSE AVENUE,EAST 163 STREET,,3,0,0,0,0,0,3,0,4408045,Taxi,Sedan,Sedan,,,
4/16/2021,16:12,SOUTH CONDUIT AVENUE,134 STREET,,0,0,0,0,0,0,0,0,4408166,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,15:40,MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,4408424,Sedan,Sedan,,,,
4/15/2021,17:55,UTICA AVENUE,FULTON STREET,,0,0,0,0,0,0,0,0,4408235,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,16:39,BRONX PARK EAST,ALLERTON AVENUE,,0,0,0,0,0,0,0,0,4407913,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,15:50,ROOSEVELT AVENUE,86 STREET,,2,0,2,0,0,0,0,0,4407599,Sedan,,,,,
4/15/2021,19:49,WEST 20 STREET,AVENUE OF THE AMERICAS,,1,0,1,0,0,0,0,0,4408089,Sedan,,,,,
4/16/2021,14:54,32 AVENUE,85 STREET,,0,0,0,0,0,0,0,0,4407919,Sedan,E-Bike,,,,
4/16/2021,22:15,FDR DRIVE,EAST 49 STREET,,0,0,0,0,0,0,0,0,4407867,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/11/2021,21:30,LENOX AVENUE,WEST 117 STREET,,0,0,0,0,0,0,0,0,4407777,Sedan,Sedan,,,,
4/14/2021,13:15,BEDFORD AVENUE,,,0,0,0,0,0,0,0,0,4408305,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,11:48,48 AVENUE,69 STREET,,0,0,0,0,0,0,0,0,4407614,Box Truck,Sedan,Station Wagon/Sport Utility Vehicle,,,
4/14/2021,20:00,BROOKVILLE BOULEVARD,MERRICK BOULEVARD,,0,0,0,0,0,0,0,0,4407406,Station Wagon/Sport Utility Vehicle,Sedan,,,,
9/11/2021,18:30,,,96-05     HORACE HARDING EXPRESSWAY,1,0,0,0,1,0,0,0,4456187,Bike,Sedan,,,,
7/8/2021,20:25,,,1847      PAULDING AVENUE,0,0,0,0,0,0,0,0,4456620,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,,
9/6/2021,10:30,STATEN ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,4456535,Box Truck,Box Truck,,,,
7/8/2021,14:27,GREENPOINT AVENUE,MANHATTAN AVENUE,,0,0,0,0,0,0,0,0,4456598,Sedan,Sedan,,,,
9/11/2021,5:00,153 COURT,SOUTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,4455902,Sedan,Station Wagon/Sport Utility Vehicle,,,,
9/13/2024,14:20,BRONX WHITESTONE BRIDGE,,,0,0,0,0,0,0,0,0,4761583,Sedan,Pick-up Truck,,,,
9/9/2021,11:00,,,221       BROADWAY,0,0,0,0,0,0,0,0,4456770,Sedan,,,,,
9/11/2021,6:34,,,81        METROPOLITAN OVAL,0,0,0,0,0,0,0,0,4456038,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
9/8/2021,20:20,RICHMOND ROAD,OLD TOWN ROAD,,1,0,0,0,0,0,1,0,4456744,Station Wagon/Sport Utility Vehicle,,,,,
9/11/2021,9:55,BEDFORD AVENUE,LINDEN BOULEVARD,,1,0,0,0,0,0,0,0,4455839,E-Bike,,,,,
9/11/2021,13:53,UNION TURNPIKE,CLEARVIEW EXPRESSWAY,,1,0,0,0,0,0,1,0,4456831,Sedan,Station Wagon/Sport Utility Vehicle,,,,
9/10/2021,15:00,88 ROAD,75 STREET,,0,0,0,0,0,0,0,0,4456731,Sedan,Station Wagon/Sport Utility Vehicle,,,,
9/11/2021,23:50,,,10        UNION SQUARE EAST,0,0,0,0,0,0,0,0,4455976,Station Wagon/Sport Utility Vehicle,Sedan,,,,
7/8/2021,13:30,,,241       5 AVENUE,1,0,0,0,1,0,0,0,4456652,Station Wagon/Sport Utility Vehicle,Bike,,,,
9/11/2021,16:30,,,97-04     ROCKAWAY BEACH BOULEVARD,0,0,0,0,0,0,0,0,4456331,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
9/9/2021,3:10,,,42-89     HAMPTON STREET,0,0,0,0,0,0,0,0,4456998,Sedan,Sedan,Sedan,,,
9/11/2021,14:00,JAY STREET,,,1,0,0,0,1,0,0,0,4455957,Station Wagon/Sport Utility Vehicle,Bike,,,,
9/11/2021,16:36,QUEENS PLAZA SOUTH,27 STREET,,0,0,0,0,0,0,0,0,4456876,Station Wagon/Sport Utility Vehicle,Sedan,,,,
6/19/2021,5:30,MORRIS PARK AVENUE,MATTHEWS AVENUE,,1,0,0,0,0,0,1,0,4456674,Box Truck,Station Wagon/Sport Utility Vehicle,,,,
7/6/2021,22:00,,,22        NORTH 6 STREET,0,0,0,0,0,0,0,0,4456575,Sedan,,,,,
9/11/2021,0:45,,,878       GERARD AVENUE,0,0,0,0,0,0,0,0,4456494,Station Wagon/Sport Utility Vehicle,Sedan,,,,
7/9/2021,10:20,EAST 120 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,4456689,Box Truck,Sedan,,,,
9/11/2021,12:00,EAST TREMONT AVENUE,WASHINGTON AVENUE,,0,0,0,0,0,0,0,0,4456079,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
9/11/2021,20:30,GRAND CONCOURSE,EAST 188 STREET,,2,0,0,0,0,0,2,0,4456391,Sedan,Motorcycle,,,,
4/25/2022,16:00,,,4163      AMBOY ROAD,0,0,0,0,0,0,0,0,4522035,Station Wagon/Sport Utility Vehicle,,,,,
9/10/2021,13:48,5 AVENUE,EAST 60 STREET,,0,0,0,0,0,0,0,0,4456510,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
9/11/2021,20:00,7 AVENUE,,,1,0,0,0,0,0,0,0,4456761,E-Bike,,,,,
9/11/2021,8:57,MAJOR DEEGAN EXPRESSWAY,,,1,0,0,0,0,0,1,0,4456451,Motorcycle,Sedan,,,,
9/11/2021,8:00,VANCLEEF STREET,SAULTELL AVENUE,,0,0,0,0,0,0,0,0,4456170,Station Wagon/Sport Utility Vehicle,,,,,
9/11/2021,11:40,,,223-12    106 AVENUE,0,0,0,0,0,0,0,0,4456557,Station Wagon/Sport Utility Vehicle,,,,,
7/8/2021,17:42,BRUCKNER EXPRESSWAY,,,3,0,0,0,0,0,3,0,4456613,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
8/27/2021,21:15,,,400       WESTERN AVENUE,1,0,0,0,0,0,1,0,4456780,Sedan,,,,,
9/11/2021,13:37,WEST 34 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,4456073,Sedan,Bike,,,,
6/22/2021,18:45,JEROME AVENUE,,,0,0,0,0,0,0,0,0,4456716,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
7/6/2021,23:00,,,82        GREEN STREET,0,0,0,0,0,0,0,0,4456569,Sedan,Box Truck,,,,
7/6/2021,15:15,KNAPP STREET,WHITNEY AVENUE,,0,0,0,0,0,0,0,0,4456701,Station Wagon/Sport Utility Vehicle,Sedan,,,,
9/11/2021,10:14,97 AVENUE,147 PLACE,,1,0,0,0,0,0,1,0,4456849,Sedan,Sedan,,,,
9/11/2021,18:42,WATSON AVENUE,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,4456047,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
9/11/2021,2:15,BROOKLYN QUEENS EXPRESSWAY,,,3,0,0,0,0,0,3,0,4455823,Station Wagon/Sport Utility Vehicle,Sedan,,,,
7/8/2021,9:00,EARHART LANE,ERSKINE PLACE,,1,0,0,0,0,0,1,0,4456584,Sedan,Station Wagon/Sport Utility Vehicle,,,,
7/8/2021,2:56,,,388       DEAN STREET,1,0,0,0,0,0,1,0,4456657,Sedan,Sedan,,,,
9/11/2021,16:00,DELANCEY STREET,ESSEX STREET,,0,0,0,0,0,0,0,0,4455928,Motorcycle,Sedan,,,,
9/10/2021,22:18,FLATBUSH AVENUE,AVENUE U,,1,0,0,0,0,0,1,0,4456807,Station Wagon/Sport Utility Vehicle,Sedan,,,,
9/11/2021,17:23,WEST 103 STREET,,,3,0,0,0,0,0,0,0,4456114,E-Scooter,Bike,,,,
7/9/2021,1:45,ATLANTIC AVENUE,89 STREET,,1,0,1,0,0,0,0,0,4456642,,,,,,
7/8/2021,17:30,DUMONT AVENUE,,,0,0,0,0,0,0,0,0,4456610,Sedan,Station Wagon/Sport Utility Vehicle,,,,
9/8/2021,7:20,STATEN ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,4456540,Dump,Station Wagon/Sport Utility Vehicle,,,,
9/11/2021,17:00,PULASKI BRIDGE,JACKSON AVENUE,,1,0,0,0,0,0,1,0,4456915,Box Truck,Moped,,,,
9/10/2021,21:50,SAINT PATRICK PLACE,CLARKE AVENUE,,1,0,0,0,0,0,1,0,4456740,Sedan,Sedan,,,,
9/11/2021,20:00,,,24-29     BEACH CHANNEL DRIVE,0,0,0,0,0,0,0,0,4456991,Sedan,Sedan,,,,
7/9/2021,9:39,EAST 193 STREET,BAINBRIDGE AVENUE,,0,0,0,0,0,0,0,0,4456684,Sedan,Sedan,,,,
7/5/2021,5:06,,,51-15     ALMEDA AVENUE,0,0,0,0,0,0,0,0,4456706,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,
9/11/2021,0:00,,,166       JUNIUS STREET,0,0,0,0,0,0,0,0,4456128,Sedan,,,,,
7/5/2021,12:58,FOREST AVENUE,JEWETT AVENUE,,0,0,0,0,0,0,0,0,4456662,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
9/11/2021,19:35,BELT PARKWAY,,,0,0,0,0,0,0,0,0,4456316,Sedan,Sedan,,,,
9/5/2021,13:05,WHITESTONE EXPRESSWAY,,,2,0,0,0,0,0,2,0,4456546,TOW TRUCK,Station Wagon/Sport Utility Vehicle,,,,
9/11/2021,13:40,UNION STREET,35 AVENUE,,1,0,0,0,0,0,1,0,4456095,Sedan,Station Wagon/Sport Utility Vehicle,,,,
9/11/2021,22:23,WEST 125 STREET,,,2,0,0,0,0,0,2,0,4456950,Station Wagon/Sport Utility Vehicle,Bus,,,,
9/11/2021,11:32,,,2203      79 STREET,0,0,0,0,0,0,0,0,4456031,Sedan,Sedan,Sedan,Sedan,,
7/7/2021,23:30,NORTH 6 STREET,MEEKER AVENUE,,0,0,0,0,0,0,0,0,4456579,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
7/8/2021,12:45,,,966       EAST 227 STREET,1,0,0,0,0,0,0,0,4456590,Station Wagon/Sport Utility Vehicle,E-Bike,,,,
9/11/2021,15:20,,,1313      GRAND STREET,1,0,0,0,0,0,0,0,4456377,E-Bike,,,,,
9/5/2021,15:35,HYLAN BOULEVARD,BUEL AVENUE,,0,0,0,0,0,0,0,0,4456523,Pick-up Truck,Sedan,,,,
9/11/2021,22:20,,,78        BAY 20 STREET,0,0,0,0,0,0,0,0,4456144,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
7/4/2021,20:22,3 AVENUE,CROSS BRONX EXPRESSWAY,,0,0,0,0,0,0,0,0,4456669,Sedan,Sedan,,,,
9/11/2021,18:35,,,84-14     WOODHAVEN BOULEVARD,0,0,0,0,0,0,0,0,4456869,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
9/11/2021,22:06,BROADWAY,EXTERIOR STREET,,0,0,0,0,0,0,0,0,4456236,Sedan,,,,,
9/11/2021,8:55,NELSON AVENUE,DRIGGS STREET,,1,0,0,0,0,0,1,0,4456753,Station Wagon/Sport Utility Vehicle,Sedan,,,,
7/4/2021,19:15,BELT PARKWAY,,,0,0,0,0,0,0,0,0,4456617,Sedan,Sedan,,,,
9/10/2021,10:45,,,167-04    108 AVENUE,0,0,0,0,0,0,0,0,4456857,Sedan,,,,,
7/3/2021,15:25,,,10-36     BEACH 20 STREET,0,0,0,0,0,0,0,0,4456562,Bus,Sedan,Sedan,,,
9/10/2021,17:00,ARTHUR KILL ROAD,RIDGEWOOD AVENUE,,0,0,0,0,0,0,0,0,4456748,Station Wagon/Sport Utility Vehicle,,,,,
7/9/2021,5:35,LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,4456645,Tractor Truck Diesel,Sedan,,,,
9/11/2021,14:55,,,458       HINSDALE STREET,0,0,0,0,0,0,0,0,4456297,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
7/9/2021,2:20,MADISON AVENUE,,,1,0,0,0,0,0,1,0,4456638,Sedan,Taxi,,,,
7/6/2021,14:00,,,249       BEACH 15 STREET,0,0,0,0,0,0,0,0,4456565,Ambulance,Sedan,,,,
9/11/2021,0:20,,,1361      FLATBUSH AVENUE,0,0,0,0,0,0,0,0,4455781,Sedan,Station Wagon/Sport Utility Vehicle,,,,
7/8/2021,17:43,,,212       EAST 122 STREET,0,0,0,0,0,0,0,0,4456606,Sedan,,,,,
9/11/2021,11:19,BUSHWICK AVENUE,,,0,0,0,0,0,0,0,0,4457026,Sedan,Station Wagon/Sport Utility Vehicle,,,,
9/2/2021,23:01,,,3713      RIVERDALE AVENUE,1,0,1,0,0,0,0,0,4456816,Station Wagon/Sport Utility Vehicle,,,,,
9/9/2021,13:10,GLENWOOD ROAD,EAST 49 STREET,,1,0,0,0,0,0,1,0,4456800,Sedan,Sedan,,,,
7/6/2021,0:00,IRVING AVENUE,COVERT STREET,,0,0,0,0,0,0,0,0,4456580,Sedan,Taxi,,,,
9/11/2021,12:50,CHRYSTIE STREET,BROOME STREET,,1,0,0,0,0,0,0,0,4456071,Station Wagon/Sport Utility Vehicle,E-Bike,,,,
9/11/2021,21:15,PERRY AVENUE,EAST 204 STREET,,0,0,0,0,0,0,0,0,4456411,Sedan,Sedan,,,,
9/11/2021,22:05,PARK AVENUE,EAST 57 STREET,,0,0,0,0,0,0,0,0,4455920,Sedan,Station Wagon/Sport Utility Vehicle,,,,
9/4/2021,9:50,31 AVENUE,68 STREET,,1,0,0,0,0,0,1,0,4456890,Station Wagon/Sport Utility Vehicle,Taxi,,,,
9/9/2021,16:49,CROSS BRONX EXPY,,,0,0,0,0,0,0,0,0,4456983,Station Wagon/Sport Utility Vehicle,Sedan,,,,
9/11/2021,13:55,,,2655      RICHMOND AVENUE,0,0,0,0,0,0,0,0,4456787,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
9/11/2021,15:00,EAST 176 STREET,CROTONA AVENUE,,1,0,0,0,1,0,0,0,4456401,Station Wagon/Sport Utility Vehicle,Bike,,,,
7/9/2021,13:05,BRUCKNER EXPRESSWAY,,,0,0,0,0,0,0,0,0,4456713,Van,Sedan,,,,
7/1/2021,16:59,STANHOPE STREET,,,1,0,1,0,0,0,0,0,4456594,Sedan,,,,,
9/10/2021,4:45,,,80-51     89 AVENUE,0,0,0,0,0,0,0,0,4456541,Pick-up Truck,Sedan,,,,
9/11/2021,5:00,ELDERT STREET,EVERGREEN AVENUE,,0,0,0,0,0,0,0,0,4456979,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,,
9/11/2021,4:30,TILLARY STREET,,,0,0,0,0,0,0,0,0,4456164,Sedan,Sedan,,,,
7/8/2021,12:17,MCCLEAN AVENUE,,,0,0,0,0,0,0,0,0,4456681,Sedan,,,,,
9/11/2021,4:40,,,4722      BEVERLEY ROAD,0,0,0,0,0,0,0,0,4456202,Sedan,Station Wagon/Sport Utility Vehicle,,,,
7/1/2021,12:25,,,14-79     BEACH CHANNEL DRIVE,0,0,0,0,0,0,0,0,4456694,Sedan,Station Wagon/Sport Utility Vehicle,,,,
9/11/2021,21:37,,,93-04     150 STREET,1,0,1,0,0,0,0,0,4456861,Sedan,,,,,
9/1/2021,7:30,CEDAR AVENUE,MILLS AVENUE,,0,0,0,0,0,0,0,0,4456519,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
9/11/2021,18:40,,,34-14     111 STREET,0,0,0,0,0,0,0,0,4456335,Sedan,,,,,
9/11/2021,20:00,GRAND STREET,HUMBOLDT STREET,,0,0,0,0,0,0,0,0,4455956,Sedan,Sedan,,,,
9/11/2021,19:52,OCEAN PARKWAY,,,0,0,0,0,0,0,0,0,4456017,Station Wagon/Sport Utility Vehicle,,,,,
7/8/2021,23:45,,,645       EAST 231 STREET,0,0,0,0,0,0,0,0,4456634,Sedan,Ambulance,,,,
9/11/2021,7:00,,,55        WATERBURY STREET,0,0,0,0,0,0,0,0,4455858,Van,,,,,
7/8/2021,20:15,,,2283      EAST 28 STREET,0,0,0,0,0,0,0,0,4456621,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,,
9/11/2021,15:43,,,56        BAY 22 STREET,0,0,0,0,0,0,0,0,4456365,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,
4/25/2022,17:51,105 STREET,34 AVENUE,,0,0,0,0,0,0,0,0,4522154,E-Scooter,,,,,
4/17/2021,13:31,AMSTERDAM AVENUE,,,0,1,0,1,0,0,0,0,4408062,E-Bike,,,,,
9/11/2021,15:40,VANDUZER STREET,BALTIC STREET,,0,0,0,0,0,0,0,0,4456771,Box Truck,Station Wagon/Sport Utility Vehicle,,,,
9/11/2021,10:10,,,633       EAST 186 STREET,0,0,0,0,0,0,0,0,4456100,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
6/27/2021,0:14,,,53-07     ROCKAWAY BEACH BOULEVARD,1,0,1,0,0,0,0,0,4456666,Sedan,,,,,
9/8/2021,16:40,WEST 125 STREET,,,1,0,0,0,1,0,0,0,4456766,Bike,Sedan,,,,
7/8/2021,15:03,PENNSYLVANIA AVENUE,NEW LOTS AVENUE,,0,0,0,0,0,0,0,0,4456602,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,,
7/8/2021,12:20,MERRICK BOULEVARD,230 STREET,,0,0,0,0,0,0,0,0,4456649,Sedan,,,,,
9/11/2021,17:33,81 STREET,DITMARS BOULEVARD,,0,0,0,0,0,0,0,0,4455964,Pick-up Truck,,,,,
9/11/2021,13:05,BRUCKNER EXPRESSWAY,,,0,0,0,0,0,0,0,0,4456033,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
9/10/2021,19:05,EAST 67 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,4456526,Sedan,Bus,,,,
9/11/2021,14:00,WHITE PLAINS ROAD,EAST TREMONT AVENUE,,3,0,0,0,0,0,3,0,4456476,Sedan,Taxi,Sedan,Taxi,,
9/11/2021,0:30,AVENUE OF THE AMERICAS,WEST 30 STREET,,2,0,1,0,0,0,1,0,4456495,Motorbike,,,,,
6/28/2021,16:00,ROCKAWAY FREEWAY,,,2,0,2,0,0,0,0,0,4456670,Sedan,,,,,
9/10/2021,18:30,LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,4456824,Sedan,,,,,
9/11/2021,13:54,KENT AVENUE,SOUTH 3 STREET,,0,0,0,0,0,0,0,0,4455850,Bike,Bike,,,,
7/5/2021,12:14,,,14-32     EGGERT PLACE,0,0,0,0,0,0,0,0,4456709,Station Wagon/Sport Utility Vehicle,,,,,
9/10/2021,15:00,EAST GUN HILL ROAD,BOSTON ROAD,,1,0,1,0,0,0,0,0,4457018,,,,,,
9/10/2021,12:10,,,280       RODNEY STREET,0,0,0,0,0,0,0,0,4456871,Box Truck,Sedan,Pick-up Truck,,,
9/11/2021,13:20,,,83-09     MYRTLE AVENUE,0,0,0,0,0,0,0,0,4456226,Station Wagon/Sport Utility Vehicle,,,,,
6/30/2021,10:45,,,20-10     SEAGIRT BOULEVARD,0,0,0,0,0,0,0,0,4456677,Sedan,Sedan,,,,
9/8/2021,10:50,,,317       EAST 64 STREET,0,0,0,0,0,0,0,0,4456884,Sedan,,,,,
7/3/2021,9:43,,,1100      GIPSON STREET,0,0,0,0,0,0,0,0,4456698,Sedan,,,,,
9/11/2021,18:30,PITKIN AVENUE,BRISTOL STREET,,0,0,0,0,0,0,0,0,4455909,Bus,Station Wagon/Sport Utility Vehicle,,,,
7/5/2021,19:10,BRONX PARK EAST,BRADY AVENUE,,0,0,0,0,0,0,0,0,4456675,Station Wagon/Sport Utility Vehicle,Moped,,,,
