UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,VEHICLE_ID,VEHICLE_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,VEHICLE_OCCUPANTS,DRIVER_LICENSE_STATUS,PRE_CRASH_NUM,POINT_OF_IMPACT,VEHICLE_DAMAGE,VEHICLE_DAMAGE_1,VEHICLE_DAMAGE_2,VEHICLE_DAMAGE_3,PUBLIC_PROPERTY_DAMAGE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2
12835279,3016969,10/2/2012,5:15,2,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
9283326,49762,8/23/2013,0:30,2,BICYCLE,,,,,,4,,,,,,,Passenger Distraction,
17201906,3463817,6/18/2016,17:30,417136,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2014,1,Licensed,5,Right Front Quarter Panel,Right Front Quarter Panel,,,,N,Failure to Yield Right-of-Way,Unspecified
17246419,3483502,7/19/2016,15:20,548046,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2002,0,,3,Left Front Bumper,Left Front Bumper,,,,Unspecified,Unspecified,Unspecified
19138699,4229057,10/24/2019,9:20,f2711afa-07b1-4020-9d4f-4eece415ab69,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2006,0,Licensed,0,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,View Obstructed/Limited,Unspecified
15078965,3403880,3/10/2016,23:00,2,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
19138840,4229048,10/24/2019,14:50,70b33695-98fb-4fdb-9416-6cb0fd64d2a2,Box Truck,INTL-TRUCK/BUS,,2017,1,Licensed,3,Center Front End,No Damage,,,,N,Following Too Closely,Unspecified
11811769,2826972,11/20/2014,12:30,1,LARGE COM VEH(6 OR MORE TIRES),,,,,,3,,,,,,,Unspecified,
14462145,301847,11/10/2012,20:00,1,PASSENGER VEHICLE,,,,,,3,,,,,,,Unspecified,
19138569,4229074,10/24/2019,2:45,caf2df2a-1333-4f7e-9593-6507286c6742,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2016,1,Licensed,1,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,Unspecified,Unspecified
12253885,196133,6/7/2013,10:30,1,LIVERY VEHICLE,,,,,,2,,,,,,,Unspecified,
14213010,3107815,7/8/2013,20:13,2,PASSENGER VEHICLE,,,,,,4,,,,,,,Fatigued/Drowsy,
15008543,3368365,1/10/2016,13:00,2,PASSENGER VEHICLE,,,,,,3,,,,,,,Traffic Control Disregarded,
11753077,170368,2/7/2014,21:00,1,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
19140845,4229611,10/21/2019,13:35,962e2d03-91e0-4e44-9f91-a68c8769b5ea,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2013,2,Licensed,1,Right Side Doors,Right Side Doors,Right Rear Quarter Panel,No Damage,No Damage,N,Unspecified,Unspecified
10604869,2937782,1/4/2013,20:00,2,PASSENGER VEHICLE,,,,,,0,,,,,,,Unspecified,
17063109,3443650,5/16/2016,21:15,280861,4 dr sedan,HOND -CAR/SUV,HOND CIV,2004,1,Unlicensed,8,Center Front End,Center Front End,Right Front Bumper,Right Front Quarter Panel,,Y,Driver Inexperience,Unsafe Speed
16974506,3427580,4/12/2016,16:00,126175,4 dr sedan,CHEV -CAR/SUV,CHEV IMP,2003,1,Licensed,1,Center Back End,Center Back End,Left Rear Bumper,,,N,Backing Unsafely,Unspecified
12672199,1009898,8/17/2014,7:58,2,SPORT UTILITY / STATION WAGON,,,,,,3,,,,,,,Unspecified,
11561684,157432,2/20/2013,14:00,1,PASSENGER VEHICLE,,,,,,9,,,,,,,Unspecified,
17072514,3450567,5/25/2016,17:10,318105,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2007,2,Licensed,7,Left Front Bumper,No Damage,,,,N,Unspecified,Unspecified
17155335,3493922,8/4/2016,4:40,606257,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2003,1,Licensed,7,Right Front Bumper,Right Front Bumper,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
14975725,3351833,12/13/2015,1:30,1,PASSENGER VEHICLE,,,,,,7,,,,,,,Unspecified,
13643970,259381,7/4/2012,11:30,2,PASSENGER VEHICLE,,,,,,3,,,,,,,Unspecified,
9624780,355708,6/21/2014,22:45,2,BICYCLE,,,,,,9,,,,,,,Unspecified,
17075794,3591408,12/29/2016,19:00,1281267,,,,,,,6,,,,,,Unspecified,,
19139915,4229468,10/24/2019,0:00,23e7ed8c-d06a-4246-a95e-412e6ebfb531,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2011,1,Licensed,3,Left Front Bumper,Left Front Quarter Panel,Center Front End,Right Front Bumper,No Damage,N,Unspecified,Unspecified
19139987,4229087,10/24/2019,20:24,12750bf7-1e8c-454b-94ce-808169cb12f9,Bike,,,,1,Licensed,8,Other,No Damage,,,,N,Unspecified,Unspecified
14951245,3339581,11/22/2015,13:10,2,OTHER,,,,,,8,,,,,,,Driver Inattention/Distraction,
14678028,3212289,4/29/2015,9:30,1,OTHER,,,,,,8,,,,,,,Oversized Vehicle,
19138766,4228957,10/24/2019,18:05,815a5efc-6982-417e-8295-ea427a914022,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2005,2,Licensed,9,Right Front Bumper,Right Front Bumper,,,,N,Driver Inattention/Distraction,Unspecified
11756590,358701,6/22/2014,19:20,1,PASSENGER VEHICLE,,,,,,3,,,,,,,Unspecified,
19139665,4228616,10/24/2019,8:00,94dd7f81-0f24-4ae9-b208-5d6b8351fdc4,Sedan,NISS -CAR/SUV,,2015,1,Licensed,1,Left Front Bumper,Left Front Bumper,Left Front Quarter Panel,No Damage,No Damage,N,Unsafe Lane Changing,Lane Marking Improper/Inadequate
19139593,4228857,10/24/2019,17:50,3762e911-43b1-4553-89e4-7045c9fb3f8e,Sedan,FORD -CAR/SUV,,2012,1,Licensed,0,Left Front Bumper,Left Front Bumper,,,,N,Driver Inattention/Distraction,Driver Inattention/Distraction
12957025,229542,1/9/2013,23:00,2,BICYCLE,,,,,,6,,,,,,,Unspecified,
19139534,4228728,10/24/2019,13:00,f2565bff-c962-4eb6-8443-ff0707c126c3,Station Wagon/Sport Utility Vehicle,BMW -CAR/SUV,,2018,1,Licensed,7,Left Front Bumper,Left Front Bumper,,,,N,View Obstructed/Limited,Failure to Yield Right-of-Way
14898343,3313018,10/10/2015,20:00,1,PICK-UP TRUCK,,,,,,8,,,,,,,Unspecified,
13845059,269157,12/5/2012,2:00,1,PASSENGER VEHICLE,,,,,,3,,,,,,,Unspecified,
14850956,3289260,9/3/2015,8:40,2,UNKNOWN,,,,,,5,,,,,,,Unspecified,
19139343,4228680,10/24/2019,2:34,7bd5e4da-fd32-4563-a74f-c17e9c45c01c,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2018,1,Licensed,4,Center Back End,Center Back End,,,,N,Unspecified,Unspecified
19140989,4212369,9/24/2019,6:30,6c47aa77-f633-43f3-aa2a-a125d7718616,Sedan,HOND -CAR/SUV,,2009,0,Licensed,9,Center Back End,Center Back End,,,,N,Other Vehicular,Unspecified
13226363,238709,7/7/2012,14:00,1,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
9502344,60442,1/24/2013,9:08,1,LIVERY VEHICLE,,,,,,5,,,,,,,Unspecified,
14694997,3219640,5/13/2015,0:35,2,SPORT UTILITY / STATION WAGON,,,,,,2,,,,,,,Other Vehicular,
11626592,163263,2/16/2014,14:50,2,PASSENGER VEHICLE,,,,,,3,,,,,,,Unspecified,
10606486,111327,4/26/2013,8:44,2,SPORT UTILITY / STATION WAGON,,,,,,4,,,,,,,Backing Unsafely,
13857413,2810051,10/18/2014,14:45,1,PASSENGER VEHICLE,,,,,,0,,,,,,,Driver Inattention/Distraction,
10470361,106479,1/11/2014,17:33,2,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
19140727,4229605,10/24/2019,17:30,bcb0bc25-bd5b-4f24-ad8e-5f602d93acf6,Station Wagon/Sport Utility Vehicle,GMC -CAR/SUV,,2011,1,Licensed,5,Center Front End,Center Front End,Right Front Bumper,Left Front Bumper,,N,Following Too Closely,Outside Car Distraction
17058097,3441715,5/15/2016,13:10,274738,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,NISS RGE,2015,2,Licensed,1,Right Rear Bumper,Right Rear Bumper,Center Back End,,,N,Unspecified,Unspecified
19139679,4228966,10/24/2019,11:15,c523d4c4-f0b9-4d84-a798-28272aae0e14,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2015,1,Licensed,4,Center Front End,Right Front Bumper,Center Front End,,,N,Following Too Closely,Unspecified
19138570,4229074,10/24/2019,2:45,7d6d1441-4be9-4804-a2eb-48e77f42b473,Station Wagon/Sport Utility Vehicle,MERC -CAR/SUV,,2006,1,Licensed,7,Center Back End,Center Back End,,,,N,Backing Unsafely,Driver Inattention/Distraction
19139239,4228590,10/24/2019,5:53,4d007683-1a6a-437b-9656-675a61ad3663,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2012,1,Licensed,6,Right Rear Bumper,Right Rear Bumper,Right Rear Bumper,Right Rear Bumper,,N,Unspecified,Unspecified
19140870,4226919,10/20/2019,12:30,10977bc4-262c-434a-b7f0-a7c2270c580d,Sedan,HOND -CAR/SUV,,2008,0,,4,Left Rear Bumper,Left Rear Quarter Panel,,,,N,Unspecified,Unspecified
8701430,18298,2/12/2013,10:04,1,PICK-UP TRUCK,,,,,,0,,,,,,,Backing Unsafely,
17200454,3474943,7/5/2016,17:45,485380,4 dr sedan,LEXS -CAR/SUV,,2011,1,Licensed,4,Center Front End,Right Front Bumper,,,,N,Unspecified,Unspecified
19138772,4228797,10/24/2019,12:40,64f56490-7333-483f-9d4d-41155d64cd3d,,,,,,,2,,,,,,Unspecified,,
19139945,4229408,10/24/2019,19:30,e03198f1-4c9f-4f05-96e8-881815f2c67c,,,,,,,0,,,,,,Unspecified,,
17207612,3543819,10/19/2016,19:50,955685,Van,GREAT DANE,,2012,1,Licensed,2,Right Front Quarter Panel,No Damage,No Damage,No Damage,No Damage,N,Other Vehicular,Unspecified
17268103,3496853,8/8/2016,17:35,627557,Sedan,HOND -CAR/SUV,,2016,2,,4,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Side Doors,,,N,Unspecified,Unspecified
19138209,4228469,10/24/2019,1:30,18ffeb48-97b7-4a19-8e4b-6ea8543a61fa,Sedan,AUDI -CAR/SUV,,2015,1,,0,Right Front Quarter Panel,Right Front Quarter Panel,Left Rear Quarter Panel,,,N,Driver Inattention/Distraction,Unsafe Lane Changing
15046379,3387499,2/11/2016,9:30,1,BUS,,,,,,7,,,,,,,Turning Improperly,
12673637,2809571,10/17/2014,21:00,1,PASSENGER VEHICLE,,,,,,9,,,,,,,Unspecified,
15045879,3387246,2/10/2016,16:00,1,SPORT UTILITY / STATION WAGON,,,,,,3,,,,,,,Unspecified,
19138837,4228610,10/24/2019,0:50,0c6ce93f-0d8d-449e-9bd5-84894b4a6865,Sedan,CADI -CAR/SUV,,2006,1,Licensed,4,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,Left Side Doors,No Damage,N,Driver Inattention/Distraction,Unspecified
19139840,4229419,10/24/2019,7:20,205a6e7c-9e3c-4df2-8b06-e29c8f2cf20a,Sedan,HOND -CAR/SUV,,2016,1,Licensed,4,Left Side Doors,No Damage,No Damage,No Damage,No Damage,N,Driver Inattention/Distraction,Unspecified
14991727,3359934,12/24/2015,9:32,1,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
16973995,3416528,4/11/2016,22:25,148565,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,CHEV AST,2003,1,Licensed,6,Right Rear Bumper,No Damage,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
19139005,4228669,10/24/2019,11:20,5996a424-f998-404e-9d7c-dff013facb7a,Sedan,HYUN -CAR/SUV,,2007,1,Licensed,7,Right Side Doors,Right Side Doors,No Damage,No Damage,No Damage,N,Driver Inattention/Distraction,Driver Inattention/Distraction
12314363,200084,8/15/2013,14:30,2,SPORT UTILITY / STATION WAGON,,,,,,2,,,,,,,Unspecified,
12969594,1035173,10/3/2014,13:45,1,UNKNOWN,,,,,,0,,,,,,,Unspecified,
8885154,29104,5/23/2013,19:50,2,PEDICAB,,,,,,4,,,,,,,Unspecified,
17363684,3563608,11/19/2016,9:00,1090649,Taxi,TOYT -CAR/SUV,,2016,2,Licensed,5,Right Side Doors,Right Side Doors,No Damage,No Damage,No Damage,Unspecified,Passing or Lane Usage Improper,Unspecified
14736290,3236392,6/8/2015,14:35,1,OTHER,,,,,,0,,,,,,,Unspecified,
11915354,177342,4/5/2013,16:25,1,PASSENGER VEHICLE,,,,,,9,,,,,,,Unspecified,
9439297,58977,8/27/2013,16:29,2,PASSENGER VEHICLE,,,,,,4,,,,,,,Failure to Yield Right-of-Way,
17173960,3459761,6/9/2016,14:14,380931,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2012,,,4,,,,,,N,Unsafe Lane Changing,Passing Too Closely
9272812,2848345,7/25/2012,18:30,2,SPORT UTILITY / STATION WAGON,,,,,,2,,,,,,,Turning Improperly,
19139459,4228828,10/24/2019,12:28,1ecd9bff-d3d9-45e5-b092-cfc65bb328a3,Station Wagon/Sport Utility Vehicle,CADI -CAR/SUV,,2015,1,Licensed,5,Center Front End,Center Front End,,,,N,Unspecified,Unspecified
14583961,3173543,2/21/2015,20:00,1,PASSENGER VEHICLE,,,,,,5,,,,,,,Pavement Slippery,
14525716,3149295,1/7/2015,17:41,1,PASSENGER VEHICLE,,,,,,5,,,,,,,,
14697351,3220541,5/14/2015,16:54,1,PASSENGER VEHICLE,,,,,,0,,,,,,,Driver Inattention/Distraction,
14994046,3361084,12/27/2015,22:45,2,PASSENGER VEHICLE,,,,,,6,,,,,,,Other Vehicular,
17316668,3514365,8/29/2016,9:40,745337,Pick-up Truck,CHEV -CAR/SUV,,2011,2,Licensed,0,Center Front End,Center Front End,Right Front Bumper,,,N,Following Too Closely,Unspecified
8698013,16583,7/7/2012,13:30,2,PASSENGER VEHICLE,,,,,,9,,,,,,,Unspecified,
19139669,4228974,10/24/2019,7:40,edea9551-88a8-49fa-8a07-f3207f4a0aaa,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2006,4,Licensed,1,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,Unspecified,Following Too Closely
14407218,300527,12/23/2013,18:50,1,PASSENGER VEHICLE,,,,,,0,,,,,,,Unspecified,
19140330,4229342,10/24/2019,23:16,cd467f73-53a2-44c0-a5e8-f0bdcf7e668f,Sedan,HOND -CAR/SUV,,2016,2,Licensed,7,Right Front Bumper,Right Front Bumper,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
12838907,222213,1/25/2013,8:30,2,SPORT UTILITY / STATION WAGON,,,,,,4,,,,,,,Unspecified,
9116063,38015,8/1/2012,18:00,2,TAXI,,,,,,9,,,,,,,Lost Consciousness,
19140521,4229190,10/24/2019,13:00,45130dc8-016c-4192-866a-825d453b8784,Taxi,TOYT -CAR/SUV,,2018,1,Licensed,4,Left Front Bumper,Left Front Bumper,,,,N,Following Too Closely,Passing or Lane Usage Improper
19139606,4229086,10/24/2019,20:40,10d08ce6-9085-484d-a9c0-38b326bdf36b,Sedan,HOND -CAR/SUV,,2007,1,Licensed,4,Left Front Bumper,Left Front Quarter Panel,Left Side Doors,Left Rear Quarter Panel,Right Rear Quarter Panel,N,Driver Inattention/Distraction,Unspecified
17204386,3458953,6/6/2016,14:54,397569,4 dr sedan,HOND -CAR/SUV,,2003,1,Licensed,5,Right Front Bumper,Right Front Bumper,Center Front End,No Damage,No Damage,N,Failure to Yield Right-of-Way,Driver Inattention/Distraction
19139228,4228749,10/24/2019,9:00,b7588127-7db3-4b96-ba79-809e59069cc7,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2015,0,Licensed,3,Left Front Bumper,Left Front Bumper,Center Front End,Right Front Bumper,Left Front Quarter Panel,N,Traffic Control Disregarded,Driver Inattention/Distraction
19140969,4229649,10/24/2019,8:00,48387aed-ecc8-44c6-928d-d8818a081d07,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2016,2,Licensed,2,Center Back End,Right Rear Bumper,Other,No Damage,No Damage,N,Unspecified,Unspecified
14943062,3335411,11/16/2015,3:45,3,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
19138961,4228619,10/24/2019,8:30,71ff69d0-d006-4b72-ab2b-3edc2d588260,,LEXS -CAR/SUV,,,,,2,Right Front Quarter Panel,No Damage,No Damage,No Damage,No Damage,N,Driver Inattention/Distraction,Unspecified
19138580,4229078,10/24/2019,12:50,9c16ca73-61f8-4493-90e4-cc47067a58fa,Pick-up Truck,PETER - TRUCK,,2006,1,Licensed,0,Left Rear Quarter Panel,No Damage,,,,N,Unspecified,Unspecified
19140349,4229299,10/24/2019,17:00,50fdbb8c-db3c-4ed9-9d38-980dd68cc04c,,,,,1,,1,Right Front Bumper,Right Front Bumper,,,,N,Turning Improperly,Unsafe Speed
19140763,4229500,10/23/2019,17:35,ed2cef20-9925-4c50-8872-00bb7411ceff,Sedan,TOYT -CAR/SUV,,2012,1,Licensed,7,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,,,N,Unspecified,Unspecified
11862508,173056,10/5/2012,12:00,2,VAN,,,,,,6,,,,,,,Unspecified,
13991532,279358,3/7/2014,13:20,1,SPORT UTILITY / STATION WAGON,,,,,,1,,,,,,,Unspecified,
14891740,3309688,10/6/2015,16:20,1,PICK-UP TRUCK,,,,,,6,,,,,,,Unspecified,
19137734,4228338,10/24/2019,0:00,ba9e4a46-22ca-444a-83e9-cb7229f24bb4,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2018,1,Licensed,3,Right Rear Bumper,Right Rear Bumper,Right Rear Quarter Panel,No Damage,No Damage,N,Unspecified,Unspecified
19141046,4229635,10/23/2019,17:40,42f50a59-7cb1-4429-ac5e-3cc725623bb1,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2018,1,Licensed,4,Center Back End,Center Back End,,,,N,Unspecified,Unspecified
19693331,4322338,6/22/2020,10:19,ce5ea660-1bc1-4e29-b5f8-afa918f3821d,,,,,,,1,,,,,,Unspecified,,
11165411,139809,11/19/2013,23:00,1,SPORT UTILITY / STATION WAGON,,,,,,7,,,,,,,Unspecified,
19140427,4228823,10/24/2019,9:00,860855a2-a552-4e3e-82d9-86606f733168,Sedan,INFI -CAR/SUV,,2015,1,Licensed,9,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
12452327,2997596,10/1/2012,12:35,1,PASSENGER VEHICLE,,,,,,6,,,,,,,Driver Inattention/Distraction,
10671607,2940981,5/10/2014,23:30,2,PASSENGER VEHICLE,,,,,,0,,,,,,,Unspecified,
12838461,222021,1/9/2013,1:05,3,SPORT UTILITY / STATION WAGON,,,,,,9,,,,,,,Unspecified,
9293353,1005866,8/9/2014,13:30,1,TAXI,,,,,,0,,,,,,,Other Vehicular,
13422214,252101,9/12/2013,8:00,1,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
9978174,995853,7/19/2014,23:45,4,PASSENGER VEHICLE,,,,,,7,,,,,,,Unspecified,
17376866,3569901,11/29/2016,18:45,1133711,Sedan,HOND -CAR/SUV,,2004,1,Licensed,4,Right Rear Quarter Panel,Right Side Doors,Right Side Doors,Right Front Quarter Panel,,N,Unspecified,Unspecified
19140256,4229168,10/24/2019,8:00,5fceb1bb-85d2-41ab-97b2-1aed0ddd5f4c,Sedan,TOYT -CAR/SUV,,2016,1,Licensed,6,Left Rear Quarter Panel,Left Rear Quarter Panel,,,,N,Driver Inattention/Distraction,Unspecified
14214141,291313,9/4/2013,16:00,2,PASSENGER VEHICLE,,,,,,0,,,,,,,Unspecified,
11402854,149878,5/9/2013,7:55,1,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
8614098,14190,8/30/2012,14:30,2,UNKNOWN,,,,,,3,,,,,,,Unspecified,
14461583,301593,9/10/2012,19:00,3,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
14891490,3309561,9/26/2015,19:00,1,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
14093452,283892,12/7/2013,22:10,1,PASSENGER VEHICLE,,,,,,6,,,,,,,Driver Inattention/Distraction,
9353441,54625,10/8/2013,17:45,1,PICK-UP TRUCK,,,,,,2,,,,,,,Brakes Defective,
10531332,1002411,8/2/2014,10:15,1,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
19140872,4213899,9/27/2019,20:50,818bec49-e54c-4fd1-89f9-00ea83aad67b,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2011,,,1,Left Front Bumper,Left Front Bumper,,,,N,Traffic Control Disregarded,Unsafe Speed
10874543,124442,9/15/2013,5:15,2,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
11054221,132589,5/30/2013,12:00,2,SPORT UTILITY / STATION WAGON,,,,,,6,,,,,,,Unspecified,
19138691,4228937,10/24/2019,14:45,e8778184-3265-499a-ba35-2ae4d30f353b,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2008,1,Licensed,4,Center Front End,Center Front End,,,,N,Following Too Closely,Unspecified
16951804,3409798,3/30/2016,17:07,70191,Station Wagon/Sport Utility Vehicle,STRN -CAR/SUV,,2009,1,,5,Center Back End,Center Back End,,,,N,Other Vehicular,Unspecified
14746512,3239322,6/14/2015,4:40,2,SPORT UTILITY / STATION WAGON,,,,,,5,,,,,,,Unspecified,
19140428,4228823,10/24/2019,9:00,8a47d310-b060-4da2-bcac-2b7d82f23f84,Sedan,NISS -CAR/SUV,,2004,1,Licensed,0,Right Front Bumper,Center Front End,Left Front Bumper,Right Front Bumper,No Damage,N,Following Too Closely,Unspecified
19138694,4228997,10/24/2019,11:00,1b710970-8eb8-4102-a060-23b7d0a56102,Pick-up Truck,ISU -CAR/SUV,,2019,1,Licensed,0,Right Rear Bumper,No Damage,,,,N,Passing Too Closely,Oversized Vehicle
14865396,3296441,9/14/2015,10:30,1,SPORT UTILITY / STATION WAGON,,,,,,3,,,,,,,Unspecified,
17203968,3458774,6/5/2016,1:00,377871,4 dr sedan,TOYT -CAR/SUV,,2014,1,Licensed,9,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,,,N,Unspecified,Unspecified
19139272,4228952,10/24/2019,17:21,53857e3a-f92b-4f64-9bc0-f94c5ec7ba9a,Sedan,TOYT -CAR/SUV,,2008,0,Licensed,8,Right Front Quarter Panel,Right Front Quarter Panel,Right Side Doors,No Damage,No Damage,N,Driver Inattention/Distraction,Unspecified
11755761,341355,5/26/2014,11:30,1,PASSENGER VEHICLE,,,,,,6,,,,,,,Unspecified,
19140193,4229291,10/24/2019,21:00,fb626db0-7738-48e9-8474-1c221ee9d64a,,,,,,,8,,,,,,Unspecified,,
9966991,81474,10/5/2012,11:00,1,SPORT UTILITY / STATION WAGON,,,,,,9,,,,,,,Unspecified,
19139495,4228936,10/24/2019,20:07,3ca84b7f-e3f0-4632-9adf-808db7f35b35,Sedan,TOYT -CAR/SUV,,2006,1,Licensed,6,Center Back End,Right Front Bumper,,,,N,Unspecified,Unspecified
17411936,3583039,12/17/2016,15:50,1214068,Sedan,SUBA -CAR/SUV,,2013,4,Licensed,9,Right Rear Quarter Panel,Right Rear Quarter Panel,Right Rear Bumper,,,N,Unspecified,Unspecified
17316040,3566157,11/23/2016,14:09,1116482,Sedan,LINC -CAR/SUV,,2004,1,Licensed,0,Center Front End,Center Front End,Center Back End,Right Rear Bumper,,N,Unspecified,Unspecified
19139242,4228592,10/24/2019,7:40,14ec49ed-3293-4e00-9e92-a80495d1a149,,TOYT -CAR/SUV,,2019,1,,9,Center Front End,No Damage,,,,N,Unspecified,Unspecified
9625217,1011100,8/20/2014,10:45,1,SMALL COM VEH(4 TIRES),,,,,,4,,,,,,,Backing Unsafely,
12844903,224710,7/30/2013,16:50,2,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
17191063,3467748,6/25/2016,11:55,446799,Bike,,,,1,Licensed,6,No Damage,No Damage,,,,N,Unspecified,Unspecified
17070482,3443772,5/18/2016,5:50,287685,4 dr sedan,NISS -CAR/SUV,,1997,0,,8,Right Front Bumper,Right Front Bumper,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,Unspecified,Unspecified,Unspecified
14477802,3128951,12/1/2014,9:00,2,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
19140279,4229112,10/24/2019,18:25,b6c01d0e-b3d5-4b94-9d1e-71c130c137f0,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2018,1,Licensed,4,Center Back End,Center Back End,Left Rear Bumper,Right Rear Bumper,,N,Unspecified,Unspecified
9119632,39846,12/29/2012,13:08,2,PASSENGER VEHICLE,,,,,,8,,,,,,,Turning Improperly,
16933915,3421229,3/14/2016,16:40,26282,Pick-up Truck,FORD -CAR/SUV,FORD TK,2008,2,Licensed,6,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Bumper,,,N,Passing or Lane Usage Improper,
19140136,4229124,10/24/2019,0:00,3783d0b6-154e-4d3b-82d5-f62fd9e34542,Pick-up Truck,frht,,1999,1,Licensed,5,No Damage,No Damage,No Damage,No Damage,No Damage,Unspecified,Unspecified,Unspecified
14807605,3267897,7/29/2015,18:20,1,SPORT UTILITY / STATION WAGON,,,,,,5,,,,,,,Unspecified,
8483688,9295,2/21/2014,10:42,2,PASSENGER VEHICLE,,,,,,6,,,,,,,Turning Improperly,
19139274,4228946,10/24/2019,17:20,4e4273e0-571b-4bb3-9d09-f0338ae120cd,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2019,1,Licensed,4,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,Passing or Lane Usage Improper,Unspecified
19139089,4228652,10/24/2019,8:30,82aa5ec6-ea4a-4fbb-96bf-2b67e22627eb,Sedan,NISS -CAR/SUV,,2009,1,Licensed,5,Center Back End,Center Back End,,,,N,Unspecified,Unspecified
19140450,4229131,10/24/2019,22:20,f2c4f935-b918-445b-be69-52974dff4be0,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2007,1,Licensed,2,Right Front Quarter Panel,Center Front End,Right Front Bumper,Left Front Bumper,,Y,Unspecified,Unspecified
19139859,4229121,10/24/2019,10:50,7c71821e-477d-4014-9bfa-625af8ef6129,Tow Truck / Wrecker,,,2006,1,Licensed,6,Right Rear Quarter Panel,Right Rear Quarter Panel,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
14965615,3346777,12/3/2015,23:05,3,SPORT UTILITY / STATION WAGON,,,,,,1,,,,,,,Unspecified,
19140326,4229324,10/24/2019,21:12,e918204e-4ebd-4e1d-a1cd-2d4116bf85a4,Station Wagon/Sport Utility Vehicle,SUBA -CAR/SUV,,2019,0,Licensed,3,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,Center Back End,,N,Unspecified,Unspecified
11913591,176457,11/9/2012,16:30,2,SPORT UTILITY / STATION WAGON,,,,,,4,,,,,,,Unspecified,
19139075,4228817,10/24/2019,11:30,c59c15ea-7b51-4cf1-8f25-8c1e758477ba,Sedan,HOND -CAR/SUV,,2016,0,,5,Left Side Doors,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,Center Front End,N,Unspecified,Unspecified
